CNOT6L	YWHAZ	0.01147273695423205
COPS9	CREBBP	0.024696853918758713
COPS9	CSNK2A1	0.0273815596646696
COPS9	E2F2	0.02881599700342569
COPS9	EME1	0.016496009969102724
COPS9	EP300	0.034845990799788173
COPS9	ESR1	0.014618547759312888
COPS9	EZH2	0.027862162872030624
COPS9	FAAP100	0.044102770052045
COPS9	FGFR2	0.01707501899820251
COPS9	FOXM1	0.0166566058882817
COPS9	GPS2	0.06131047383692789
COPS9	GPX4	0.03390784913582391
COPS9	GTF3C5	0.02331784672706396
COPS9	HDAC3	0.018166449277004573
COPS9	HELLS	0.017521477549438273
COPS9	HMGB1	0.026950775946320997
COPS9	HMGB2	0.027989966452444198
COPS9	HNRNPDL	0.018418084281967922
COPS9	HPF1	0.023586442401501102
COPS9	KEAP1	0.027652927279197652
COPS9	KMT2C	0.03419590706576964
COPS9	LIG4	0.013854296400445151
COPS9	LZTR1	0.011007590651569725
COPS9	MAD2L2	0.015067780620500888
COPS9	MAPK3	0.027588576209350388
COPS9	MCM7	0.019579068054265257
COPS9	MLH1	0.02914581124823635
COPS9	MTF2	0.05186586310492586
COPS9	MUS81	0.013930428170163975
COPS9	NOTCH1	0.019595297409931326
COPS9	NR1D1	0.02539317144134071
COPS9	PARG	0.026623240632537015
COPS9	PARP2	0.02153514404586746
COPS9	PAXIP1	0.013898299331658821
COPS9	PCNA	0.02195403450716519
COPS9	PDS5B	0.03537508399579248
COPS9	PNKP	0.010647046504436188
COPS9	POLB	0.016506525479836852
COPS9	POLD4	0.014964546143921464
COPS9	POLE3	0.022842525392557173
COPS9	POLQ	0.014965831500569595
COPS9	PPP2R5A	0.013764137011042636
COPS9	PRELID1	0.0300176610387309
COPS9	PRKDC	0.02417361500399306
COPS9	PSMB8	0.029254542546394962
COPS9	PSMD10	0.0262025603540572
COPS9	PTEN	0.04109900797190101
COPS9	PTPA	0.022119762103112964
COPS9	RAC1	0.02829971918670804
COPS9	RAD52	0.022023318810057285
COPS9	RFC2	0.017212714223425976
COPS9	RNF168	0.01948034769052495
COPS9	SLFN11	0.029631737297868735
COPS9	SMARCAL1	0.020328759698273725
COPS9	SMG5	0.017050476027373786
COPS9	SPIDR	0.01921273604720676
COPS9	SS18L2	0.0208264784826176
COPS9	SUMO1	0.03421537839834919
COPS9	TMEM199	0.018914273936131737
COPS9	TOP3A	0.012059971776380362
COPS9	TP53	0.022245013038249113
COPS9	TRAT1	0.025946392777732225
COPS9	UBC	0.021407372007944726
COPS9	UIMC1	0.024779674430640726
COPS9	WDR61	0.014295837063021125
COPS9	WRAP53	0.016631289017317225
COPS9	XRCC4	0.03229846401791059
COPS9	YWHAE	0.0143520550844541
COPS9	YWHAZ	0.03422219753589996
COPS9	ZNF407	0.02219290459452799
CREBBP	FAAP100	0.0110276983196319
CREBBP	GPS2	0.07997273637518705
CREBBP	MTF2	0.04558559152750261
CREBBP	PTEN	0.018948694282974826
CREBBP	YWHAZ	0.012200665058054802
CSNK2A1	ESR1	0.012047261419722113
CSNK2A1	GPS2	0.05478351902710746
CSNK2A1	MTF2	0.019642042753078563
CSNK2A1	PTEN	0.030473937006582238
DAD1	GPS2	0.021803998705434424
DYNLL1	GPS2	0.015570636494454023
E2F2	GPS2	0.03935667984440616
EME1	GPS2	0.027939544899144114
EP300	EZH2	0.013814224964326851
EP300	GPS2	0.07184756665795766
EP300	KEAP1	0.010814671591292638
EP300	KMT2C	0.015532860155574
EP300	MAPK3	0.014013486090371537
EP300	MCM7	0.013509890275689274
EP300	MTF2	0.038533497975442026
EP300	PDS5B	0.011319364449631225
EP300	PTEN	0.028650062936521038
EP300	RAD52	0.013268799599853675
EP300	SUMO1	0.01427230318071545
EP300	UIMC1	0.01049924310592604
ERBB2	EZH2	0.015618448771609462
ERBB2	GPS2	0.05072941034990451
ERBB2	MTF2	0.031502260011479696
ERBB2	PTEN	0.0216684048760189
ERBB2	ZNF407	0.011391500334110486
ERCC1	GPS2	0.0445411932145153
ERCC1	MTF2	0.0217594786269895
ESCO2	GPS2	0.011708777002849325
ESR1	EZH2	0.012821579839212286
ESR1	GPS2	0.047716553856319836
ESR1	MTF2	0.029734352330876637
EXO1	GPS2	0.0283990025703618
EZH2	FAAP100	0.02082729021576484
EZH2	GPS2	0.056633612805359716
EZH2	GPX4	0.021016636041248375
EZH2	HMGB2	0.015264909244370925
EZH2	MTF2	0.027385378942375475
EZH2	NOTCH1	0.015400517268791863
EZH2	NR1D1	0.012706471658050819
EZH2	PNRC2	0.018233661611188827
EZH2	POLB	0.016963110257564952
EZH2	PRKDC	0.012319059595955386
EZH2	PSMB8	0.015635815194147713
EZH2	PTEN	0.035562557496398736
EZH2	PTPA	0.012613699137752586
EZH2	RAC1	0.014128747935976098
EZH2	SMG6	0.015824834011387887
EZH2	SUMO1	0.014369729474213612
EZH2	TMEM199	0.015288707576675973
EZH2	TP53	0.01233499600071285
EZH2	UIMC1	0.012563466977861763
EZH2	YWHAZ	0.016281330653130435
EZH2	ZNF407	0.014910414048338413
FAAP100	GPS2	0.05670490575652075
FAAP100	MTF2	0.03319779137940404
FAAP100	PTEN	0.0238016426759616
FAAP100	SS18L2	0.0114567213681898
FAAP100	SUMO1	0.01475971453449093
FAAP100	YWHAZ	0.011348608775515964
FANCC	GPS2	0.011033181177558325
FANCE	GPS2	0.030972093229706454
FANCE	MTF2	0.022705044883022288
FANCF	GPS2	0.027518844962912764
FANCG	GPS2	0.011767679148685636
FANCL	GPS2	0.03458884187657417
FANCL	MTF2	0.020416556453418278
FGFR2	GPS2	0.056897714705047314
FGFR2	MCM7	0.014231225568029686
FGFR2	MTF2	0.039862558310843184
FGFR2	PTEN	0.01626293317528214
FGFR2	SUMO1	0.012125964659679349
FGFR2	YWHAZ	0.014718376412202262
FOXM1	GPS2	0.039620751441267324
FOXM1	MTF2	0.018533213662184325
FOXM1	PTEN	0.014112233577714139
G3BP1	GPS2	0.01344717398569295
GATAD2A	GPS2	0.024521867806587473
GATAD2A	MTF2	0.016542424684865976
GPS2	GPX4	0.05958559327041445
GPS2	GTF3C5	0.03397797516930979
GPS2	H2AFX	0.024162949537971302
GPS2	HDAC1	0.05310131236356509
GPS2	HDAC3	0.0505525812427375
GPS2	HELLS	0.04427386928222349
GPS2	HMGB1	0.06478954976106262
GPS2	HMGB2	0.057077050744979346
GPS2	HNRNPDL	0.0488259662252086
GPS2	HPF1	0.03770706933034827
GPS2	KEAP1	0.053179266269490086
GPS2	KIAA1524	0.011928715976622262
GPS2	KIDINS220	0.028390879060344886
GPS2	KMT2C	0.05724624086105927
GPS2	KRAS	0.04706477357645424
GPS2	LAMTOR5	0.01625834282768821
GPS2	LIG3	0.015987861254603174
GPS2	LIG4	0.022143350550148273
GPS2	LIN37	0.04443022623566446
GPS2	LZTR1	0.023336022898659412
GPS2	MAD2L2	0.041365686275891225
GPS2	MAPK3	0.061088939778946076
GPS2	MCM7	0.05470778919692593
GPS2	MLH1	0.05897922742799622
GPS2	MTA1	0.03572837915590465
GPS2	MTA2	0.016233732320225278
GPS2	MTF2	0.07511669194475762
GPS2	MUS81	0.05231453419970052
